date,month,route,direction,directed_route,boardings,weekday_frequency,n_stops,od_total,rel_boardings_error,mean_trip_km
2019-10,2019-10,F Line,Westbound,F Line Westbound,501.0,5,31,501.00000000000006,1.1345991788584433e-16,2.9744875130779467
2019-09,2019-09,F Line,Westbound,F Line Westbound,512.0,5,31,512.0000000000001,2.220446049250313e-16,2.9744875130779462
2019-08,2019-08,F Line,Westbound,F Line Westbound,473.0,5,31,472.99999999999994,1.2017636122792393e-16,2.9744875130779467
2019-07,2019-07,F Line,Westbound,F Line Westbound,476.0,5,31,475.9999999999999,2.388378943731429e-16,2.9744875130779467
2019-06,2019-06,F Line,Westbound,F Line Westbound,513.0,5,31,513.0,0.0,2.9744875130779462
2024-05,2024-05,H Line,Northbound,H Line Northbound,1192.0,7,31,1192.0,0.0,3.844503711497803
2024-04,2024-04,H Line,Northbound,H Line Northbound,1088.0,7,31,1088.0,0.0,3.844503711497804
2024-03,2024-03,H Line,Northbound,H Line Northbound,1049.0,7,31,1048.9999999999995,4.335055775848085e-16,3.844503711497804
2024-02,2024-02,H Line,Northbound,H Line Northbound,1079.0,7,31,1079.0000000000002,2.1072629790846345e-16,3.8445037114978033
2024-01,2024-01,H Line,Northbound,H Line Northbound,1006.0,7,31,1006.0000000000001,1.1300878501154674e-16,3.8445037114978042
2023-12,2023-12,H Line,Northbound,H Line Northbound,918.0,7,31,917.9999999999999,1.238418711564445e-16,3.8445037114978042
2023-11,2023-11,H Line,Northbound,H Line Northbound,1055.0,7,31,1054.9999999999995,4.3104014302034515e-16,3.8445037114978047
2023-10,2023-10,H Line,Northbound,H Line Northbound,1107.0,7,31,1107.0,0.0,3.844503711497803
2023-09,2023-09,H Line,Northbound,H Line Northbound,1073.0,7,31,1073.0,0.0,3.844503711497803
2023-08,2023-08,H Line,Northbound,H Line Northbound,1015.0,7,31,1014.9999999999999,1.1200673667154288e-16,3.844503711497804
2023-07,2023-07,H Line,Northbound,H Line Northbound,970.0,7,31,970.0,0.0,3.8445037114978033
2023-06,2023-06,H Line,Northbound,H Line Northbound,1039.0,7,31,1039.0,0.0,3.844503711497804
2023-05,2023-05,H Line,Northbound,H Line Northbound,994.0,7,31,994.0000000000001,1.1437307617868817e-16,3.8445037114978033
2023-04,2023-04,H Line,Northbound,H Line Northbound,934.0,7,31,934.0,0.0,3.8445037114978033
2023-03,2023-03,H Line,Northbound,H Line Northbound,414.0,7,31,414.0,0.0,3.844503711497804
2024-05,2024-05,H Line,Southbound,H Line Southbound,478.0,6,31,478.0,0.0,3.547850984482761
2024-04,2024-04,H Line,Southbound,H Line Southbound,393.0,6,31,393.0,0.0,3.5478509844827606
2024-03,2024-03,H Line,Southbound,H Line Southbound,396.0,6,31,395.9999999999999,2.8708797404448495e-16,3.5478509844827615
2024-02,2024-02,H Line,Southbound,H Line Southbound,423.0,6,31,423.0,0.0,3.547850984482761
2024-01,2024-01,H Line,Southbound,H Line Southbound,375.0,6,31,375.0,0.0,3.547850984482761
2023-12,2023-12,H Line,Southbound,H Line Southbound,353.0,6,31,353.0,0.0,3.5478509844827615
2023-11,2023-11,H Line,Southbound,H Line Southbound,390.0,6,31,389.99999999999994,1.4575235605335388e-16,3.5478509844827606
2023-10,2023-10,H Line,Southbound,H Line Southbound,427.0,6,31,427.0,0.0,3.5478509844827606
2023-09,2023-09,H Line,Southbound,H Line Southbound,406.0,6,31,406.0,0.0,3.547850984482761
2023-08,2023-08,H Line,Southbound,H Line Southbound,328.0,6,31,327.9999999999999,3.4660621256590254e-16,3.547850984482761
2023-07,2023-07,H Line,Southbound,H Line Southbound,321.0,6,31,321.0,0.0,3.547850984482761
2023-06,2023-06,H Line,Southbound,H Line Southbound,382.0,6,31,382.00000000000006,1.488047614157278e-16,3.5478509844827615
2023-05,2023-05,H Line,Southbound,H Line Southbound,380.0,6,31,379.9999999999999,2.991758887410948e-16,3.547850984482761
2023-04,2023-04,H Line,Southbound,H Line Southbound,348.0,6,31,348.0,0.0,3.547850984482761
2023-03,2023-03,H Line,Southbound,H Line Southbound,148.0,6,31,147.99999999999994,3.8407715446491904e-16,3.5478509844827615
