route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
96,Local_Weekday_1_2310-VMTM_1111100,19775566,"Mesa Riverview",0,,960057,23643
96,Local_Weekday_1_2310-VMTM_1111100,19775567,"Mesa Riverview",0,,960057,23644
96,Local_Weekday_1_2310-VMTM_1111100,19775568,"Mesa Riverview",0,,960057,23645
96,Local_Weekday_1_2310-VMTM_1111100,19775569,"Mesa Riverview",0,,960057,23646
96,Local_Weekday_1_2310-VMTM_1111100,19775570,"Mesa Riverview",0,,960057,23651
96,Local_Weekday_1_2310-VMTM_1111100,19775571,"Mesa Riverview",0,,960057,23652
96,Local_Weekday_1_2310-VMTM_1111100,19775572,"Mesa Riverview",0,,960057,23653
77,Local_Weekday_1_2310-VMTM_1111100,19775573,"75th Ave+Baseline",1,,770092,23503
77,Local_Weekday_1_2310-VMTM_1111100,19775574,"75th Ave+Baseline",1,,770092,23504
45,Local_Weekday_1_2310-VMTM_1111100,19775575,"48th St+Broadway",0,,450088,23047
45,Local_Weekday_1_2310-VMTM_1111100,19775576,"Superstition Springs",0,,450114,23048
45,Local_Weekday_1_2310-VMTM_1111100,19775577,"Superstition Springs",0,,450114,23049
45,Local_Weekday_1_2310-VMTM_1111100,19775578,"Price+Broadway",0,,450098,23050
45,Local_Weekday_1_2310-VMTM_1111100,19775579,"Superstition Springs",0,,450114,23051
45,Local_Weekday_1_2310-VMTM_1111100,19775580,"Price+Broadway",0,,450098,23056
45,Local_Weekday_1_2310-VMTM_1111100,19775581,"Superstition Springs",0,,450114,23052
45,Local_Weekday_1_2310-VMTM_1111100,19775582,"Price+Broadway",0,,450098,23057
45,Local_Weekday_1_2310-VMTM_1111100,19775583,"Superstition Springs",0,,450114,23053
45,Local_Weekday_1_2310-VMTM_1111100,19775584,"Price+Broadway",0,,450098,23058
45,Local_Weekday_1_2310-VMTM_1111100,19775585,"Superstition Springs",0,,450114,23054
45,Local_Weekday_1_2310-VMTM_1111100,19775586,"Price+Broadway",0,,450098,23059
45,Local_Weekday_1_2310-VMTM_1111100,19775587,"Superstition Springs",0,,450114,23055
45,Local_Weekday_1_2310-VMTM_1111100,19775588,"48th St+Broadway",0,,450088,23060
45,Local_Weekday_1_2310-VMTM_1111100,19775589,"Superstition Springs",0,,450114,23061
45,Local_Weekday_1_2310-VMTM_1111100,19775590,"Superstition Springs",0,,450114,23062
45,Local_Weekday_1_2310-VMTM_1111100,19775591,"Superstition Springs",0,,450114,23063
45,Local_Weekday_1_2310-VMTM_1111100,19775592,"Superstition Springs",0,,450114,23064
45,Local_Weekday_1_2310-VMTM_1111100,19775593,"Superstition Springs",0,,450114,23065
45,Local_Weekday_1_2310-VMTM_1111100,19775594,"Superstition Springs",0,,450114,23066
45,Local_Weekday_1_2310-VMTM_1111100,19775595,"Superstition Springs",0,,450114,23067
45,Local_Weekday_1_2310-VMTM_1111100,19775596,"Superstition Springs",0,,450114,23068
45,Local_Weekday_1_2310-VMTM_1111100,19775597,"Superstition Springs",0,,450114,23069
45,Local_Weekday_1_2310-VMTM_1111100,19775598,"Superstition Springs",0,,450114,23070
45,Local_Weekday_1_2310-VMTM_1111100,19775599,"Superstition Springs",0,,450114,23071
45,Local_Weekday_1_2310-VMTM_1111100,19775600,"Superstition Springs",0,,450114,23072
45,Local_Weekday_1_2310-VMTM_1111100,19775601,"Superstition Springs",0,,450114,23073
45,Local_Weekday_1_2310-VMTM_1111100,19775602,"Superstition Springs",0,,450114,23075
45,Local_Weekday_1_2310-VMTM_1111100,19775603,"Price+Broadway",0,,450098,23082
45,Local_Weekday_1_2310-VMTM_1111100,19775604,"Superstition Springs",0,,450114,23076
45,Local_Weekday_1_2310-VMTM_1111100,19775605,"Price+Broadway",0,,450098,23083
45,Local_Weekday_1_2310-VMTM_1111100,19775606,"Superstition Springs",0,,450114,23077
45,Local_Weekday_1_2310-VMTM_1111100,19775607,"Price+Broadway",0,,450098,23084
45,Local_Weekday_1_2310-VMTM_1111100,19775608,"Superstition Springs",0,,450114,23078
45,Local_Weekday_1_2310-VMTM_1111100,19775609,"Price+Broadway",0,,450098,23085
45,Local_Weekday_1_2310-VMTM_1111100,19775610,"Superstition Springs",0,,450114,23079
45,Local_Weekday_1_2310-VMTM_1111100,19775611,"Price+Broadway",0,,450098,23086
45,Local_Weekday_1_2310-VMTM_1111100,19775612,"Superstition Springs",0,,450114,23080
45,Local_Weekday_1_2310-VMTM_1111100,19775613,"Price+Broadway",0,,450098,23087
45,Local_Weekday_1_2310-VMTM_1111100,19775614,"Superstition Springs",0,,450114,23081
45,Local_Weekday_1_2310-VMTM_1111100,19775615,"48th St+Broadway",0,,450088,23088
45,Local_Weekday_1_2310-VMTM_1111100,19775616,"Superstition Springs",0,,450114,23089
45,Local_Weekday_1_2310-VMTM_1111100,19775617,"Superstition Springs",0,,450114,23090
45,Local_Weekday_1_2310-VMTM_1111100,19775618,"Superstition Springs",0,,450114,23091
45,Local_Weekday_1_2310-VMTM_1111100,19775619,"Superstition Springs",0,,450114,23092
45,Local_Weekday_1_2310-VMTM_1111100,19775620,"Superstition Springs",0,,450114,23093
45,Local_Weekday_1_2310-VMTM_1111100,19775621,"Price+Broadway",0,,450098,23094
45,Local_Weekday_1_2310-VMTM_1111100,19775622,"Price+Broadway",0,,450098,23095
45,Local_Weekday_1_2310-VMTM_1111100,19775623,"Price+Broadway",0,,450098,23096
45,Local_Weekday_1_2310-VMTM_1111100,19775624,"Price+Broadway",0,,450098,23097
45,Local_Weekday_1_2310-VMTM_1111100,19775625,"48th St+Broadway",0,,450088,23098
45,Local_Weekday_1_2310-VMTM_1111100,19775626,"48th St+Broadway",0,,450088,23099
45,Local_Weekday_1_2310-VMTM_1111100,19775627,"19th Ave+Broadway",1,,450095,23103
45,Local_Weekday_1_2310-VMTM_1111100,19775628,"19th Ave+Broadway",1,,450095,23140
45,Local_Weekday_1_2310-VMTM_1111100,19775629,"19th Ave+Broadway",1,,450095,23141
45,Local_Weekday_1_2310-VMTM_1111100,19775630,"19th Ave+Broadway",1,,450095,23142
45,Local_Weekday_1_2310-VMTM_1111100,19775631,"19th Ave+Broadway",1,,450095,23143
45,Local_Weekday_1_2310-VMTM_1111100,19775632,"19th Ave+Broadway",1,,450095,23144
45,Local_Weekday_1_2310-VMTM_1111100,19775633,"19th Ave+Broadway",1,,450095,23146
45,Local_Weekday_1_2310-VMTM_1111100,19775634,"19th Ave+Broadway",1,,450095,23147
45,Local_Weekday_1_2310-VMTM_1111100,19775635,"19th Ave+Broadway",1,,450095,23148
45,Local_Weekday_1_2310-VMTM_1111100,19775636,"19th Ave+Broadway",1,,450095,23149
45,Local_Weekday_1_2310-VMTM_1111100,19775637,"19th Ave+Broadway",1,,450095,23150
45,Local_Weekday_1_2310-VMTM_1111100,19775638,"19th Ave+Broadway",1,,450095,23151
56,Local_Weekday_1_2310-VMTM_1111100,19775639,"Ray+48th St",1,,560037,20501
56,Local_Weekday_1_2310-VMTM_1111100,19775640,"Ray+48th St",1,,560037,20502
56,Local_Weekday_1_2310-VMTM_1111100,19775641,"Ray+48th St",1,,560037,20503
56,Local_Weekday_1_2310-VMTM_1111100,19775642,"Ray+48th St",1,,560037,20504
56,Local_Weekday_1_2310-VMTM_1111100,19775643,"Ray+48th St",1,,560037,20505
56,Local_Weekday_1_2310-VMTM_1111100,19775644,"Ray+48th St",1,,560037,20506
56,Local_Weekday_1_2310-VMTM_1111100,19775645,"Ray+48th St",1,,560037,20507
56,Local_Weekday_1_2310-VMTM_1111100,19775646,"Ray+48th St",1,,560037,20508
56,Local_Weekday_1_2310-VMTM_1111100,19775647,"Ray+48th St",1,,560037,20509
56,Local_Weekday_1_2310-VMTM_1111100,19775648,"Ray+48th St",1,,560037,20510
56,Local_Weekday_1_2310-VMTM_1111100,19775649,"Ray+48th St",1,,560037,20511
56,Local_Weekday_1_2310-VMTM_1111100,19775650,"Ray+48th St",1,,560037,20512
56,Local_Weekday_1_2310-VMTM_1111100,19775651,"Ray+48th St",1,,560037,20513
56,Local_Weekday_1_2310-VMTM_1111100,19775652,"Ray+48th St",1,,560037,20514
56,Local_Weekday_1_2310-VMTM_1111100,19775653,"Ray+48th St",1,,560037,20515
56,Local_Weekday_1_2310-VMTM_1111100,19775654,"Ray+48th St",1,,560037,20516
56,Local_Weekday_1_2310-VMTM_1111100,19775655,"Ray+48th St",1,,560037,20517
56,Local_Weekday_1_2310-VMTM_1111100,19775656,"Ray+48th St",1,,560037,20518
56,Local_Weekday_1_2310-VMTM_1111100,19775657,"Ray+48th St",1,,560037,20519
56,Local_Weekday_1_2310-VMTM_1111100,19775658,"Ray+48th St",1,,560037,20520
56,Local_Weekday_1_2310-VMTM_1111100,19775659,"Ray+48th St",1,,560037,20521
56,Local_Weekday_1_2310-VMTM_1111100,19775660,"Ray+48th St",1,,560037,20522
56,Local_Weekday_1_2310-VMTM_1111100,19775661,"Ray+48th St",1,,560037,20523
56,Local_Weekday_1_2310-VMTM_1111100,19775662,"Ray+48th St",1,,560037,20524
56,Local_Weekday_1_2310-VMTM_1111100,19775663,"Ray+48th St",1,,560037,20525
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775664,"Mesa Riverview",1,,DBUZ0010,25321
112,Local_Weekday_1_2310-VMTM_1111100,19775665,"Chandler PNR",1,,1120013,23830
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775666,"Mesa Riverview",1,,DBUZ0010,25322
112,Local_Weekday_1_2310-VMTM_1111100,19775667,"Chandler PNR",1,,1120013,23831
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775668,"Mesa Riverview",1,,DBUZ0010,25323
112,Local_Weekday_1_2310-VMTM_1111100,19775669,"Chandler PNR",1,,1120013,23832
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775670,"Mesa Riverview",1,,DBUZ0010,25324
112,Local_Weekday_1_2310-VMTM_1111100,19775671,"Chandler PNR",1,,1120013,23833
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775672,"Mesa Riverview",1,,DBUZ0010,25325
112,Local_Weekday_1_2310-VMTM_1111100,19775673,"Chandler PNR",1,,1120013,23834
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775674,"Mesa Riverview",1,,DBUZ0010,25326
112,Local_Weekday_1_2310-VMTM_1111100,19775675,"Chandler PNR",1,,1120013,23835
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775676,"Mesa Riverview",1,,DBUZ0010,25327
112,Local_Weekday_1_2310-VMTM_1111100,19775677,"Chandler PNR",1,,1120013,23836
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775678,"Mesa Riverview",1,,DBUZ0010,25328
112,Local_Weekday_1_2310-VMTM_1111100,19775679,"Chandler PNR",1,,1120013,23837
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775680,"Mesa Riverview",1,,DBUZ0010,25329
112,Local_Weekday_1_2310-VMTM_1111100,19775681,"Chandler PNR",1,,1120013,23838
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775682,"Mesa Riverview",1,,DBUZ0010,25330
112,Local_Weekday_1_2310-VMTM_1111100,19775683,"Chandler PNR",1,,1120013,23839
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775684,"Mesa Riverview",1,,DBUZ0010,25331
112,Local_Weekday_1_2310-VMTM_1111100,19775685,"Chandler PNR",1,,1120013,23840
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775686,"Mesa Riverview",1,,DBUZ0010,25332
112,Local_Weekday_1_2310-VMTM_1111100,19775687,"Chandler PNR",1,,1120013,23841
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775688,"Mesa Riverview",1,,DBUZ0010,25333
112,Local_Weekday_1_2310-VMTM_1111100,19775689,"Chandler PNR",1,,1120013,23842
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775690,"Mesa Riverview",1,,DBUZ0010,25334
112,Local_Weekday_1_2310-VMTM_1111100,19775691,"Chandler PNR",1,,1120013,23843
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775692,"Mesa Riverview",1,,DBUZ0010,25335
112,Local_Weekday_1_2310-VMTM_1111100,19775693,"Chandler PNR",1,,1120013,23844
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775694,"Mesa Riverview",1,,DBUZ0010,25336
112,Local_Weekday_1_2310-VMTM_1111100,19775695,"Chandler PNR",1,,1120013,23845
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775696,"Mesa Riverview",1,,DBUZ0010,25337
112,Local_Weekday_1_2310-VMTM_1111100,19775697,"Chandler PNR",1,,1120013,23846
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775698,"Mesa Riverview",1,,DBUZ0010,25338
112,Local_Weekday_1_2310-VMTM_1111100,19775699,"Chandler PNR",1,,1120013,23847
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775700,"Mesa Riverview",1,,DBUZ0010,25339
112,Local_Weekday_1_2310-VMTM_1111100,19775701,"Chandler PNR",1,,1120013,23848
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775702,"Mesa Riverview",1,,DBUZ0010,25340
112,Local_Weekday_1_2310-VMTM_1111100,19775703,"Chandler PNR",1,,1120013,23849
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775704,"Mesa Riverview",1,,DBUZ0010,25341
112,Local_Weekday_1_2310-VMTM_1111100,19775705,"Chandler PNR",1,,1120013,23850
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775706,"Mesa Riverview",1,,DBUZ0010,25342
112,Local_Weekday_1_2310-VMTM_1111100,19775707,"Chandler PNR",1,,1120013,23851
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775708,"Mesa Riverview",1,,DBUZ0010,25343
112,Local_Weekday_1_2310-VMTM_1111100,19775709,"Chandler PNR",1,,1120013,23852
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775710,"Mesa Riverview",1,,DBUZ0010,25344
112,Local_Weekday_1_2310-VMTM_1111100,19775711,"Chandler PNR",1,,1120013,23853
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775712,"Mesa Riverview",1,,DBUZ0010,25345
112,Local_Weekday_1_2310-VMTM_1111100,19775713,"Chandler PNR",1,,1120013,23854
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775714,"Mesa Riverview",1,,DBUZ0010,25346
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775715,"Mesa Riverview",1,,DBUZ0010,25347
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775716,"Mesa Riverview",1,,DBUZ0010,25348
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775717,"Mesa Riverview",1,,DBUZ0010,25349
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775718,"Mesa Riverview",1,,DBUZ0010,25350
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775719,"Mesa Riverview",1,,DBUZ0010,25351
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775720,"Mesa Riverview",1,,DBUZ0010,25352
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775721,"Mesa Riverview",1,,DBUZ0010,25353
DBUZ,Local_Weekday_1_2310-VMTM_1111100,19775722,"Mesa Riverview",1,,DBUZ0010,25354
112,Local_Weekday_1_2310-VMTM_1111100,19775723,"Chandler PNR",1,,1120014,23795
112,Local_Weekday_1_2310-VMTM_1111100,19775724,"Chandler PNR",1,,1120014,23796
112,Local_Weekday_1_2310-VMTM_1111100,19775725,"Chandler PNR",1,,1120014,23797
112,Local_Weekday_1_2310-VMTM_1111100,19775726,"Chandler PNR",1,,1120014,23798
112,Local_Weekday_1_2310-VMTM_1111100,19775727,"Chandler PNR",1,,1120014,23799
112,Local_Weekday_1_2310-VMTM_1111100,19775728,"Chandler PNR",1,,1120014,23800
112,Local_Weekday_1_2310-VMTM_1111100,19775729,"Chandler PNR",1,,1120014,23801
112,Local_Weekday_1_2310-VMTM_1111100,19775730,"Chandler PNR",1,,1120014,23802
112,Local_Weekday_1_2310-VMTM_1111100,19775731,"Chandler PNR",1,,1120014,23803
112,Local_Weekday_1_2310-VMTM_1111100,19775732,"Chandler PNR",1,,1120014,23804
112,Local_Weekday_1_2310-VMTM_1111100,19775733,"Chandler PNR",1,,1120014,23805
112,Local_Weekday_1_2310-VMTM_1111100,19775734,"Chandler PNR",1,,1120014,23806
112,Local_Weekday_1_2310-VMTM_1111100,19775735,"Chandler PNR",1,,1120014,23807
112,Local_Weekday_1_2310-VMTM_1111100,19775736,"Chandler PNR",1,,1120014,23808
112,Local_Weekday_1_2310-VMTM_1111100,19775737,"Chandler PNR",1,,1120014,23809
112,Local_Weekday_1_2310-VMTM_1111100,19775738,"Chandler PNR",1,,1120014,23810
112,Local_Weekday_1_2310-VMTM_1111100,19775739,"Chandler PNR",1,,1120014,23811
112,Local_Weekday_1_2310-VMTM_1111100,19775740,"Chandler PNR",1,,1120014,23812
112,Local_Weekday_1_2310-VMTM_1111100,19775741,"Chandler PNR",1,,1120014,23813
112,Local_Weekday_1_2310-VMTM_1111100,19775742,"Chandler PNR",1,,1120014,23814
112,Local_Weekday_1_2310-VMTM_1111100,19775743,"Chandler PNR",1,,1120014,23815
112,Local_Weekday_1_2310-VMTM_1111100,19775744,"Chandler PNR",1,,1120014,23816
112,Local_Weekday_1_2310-VMTM_1111100,19775745,"Chandler PNR",1,,1120014,23817
112,Local_Weekday_1_2310-VMTM_1111100,19775746,"Chandler PNR",1,,1120014,23818
112,Local_Weekday_1_2310-VMTM_1111100,19775747,"Chandler PNR",1,,1120014,23819
112,Local_Weekday_1_2310-VMTM_1111100,19775748,"Chandler PNR",1,,1120014,23820
112,Local_Weekday_1_2310-VMTM_1111100,19775749,"Chandler PNR",1,,1120014,23821
112,Local_Weekday_1_2310-VMTM_1111100,19775750,"Chandler PNR",1,,1120014,23822
112,Local_Weekday_1_2310-VMTM_1111100,19775751,"Chandler PNR",1,,1120014,23823
112,Local_Weekday_1_2310-VMTM_1111100,19775752,"Chandler PNR",1,,1120014,23824
112,Local_Weekday_1_2310-VMTM_1111100,19775753,"Chandler PNR",1,,1120014,23825
112,Local_Weekday_1_2310-VMTM_1111100,19775754,"Chandler PNR",1,,1120014,23826
112,Local_Weekday_1_2310-VMTM_1111100,19775755,"Chandler PNR",1,,1120014,23827
112,Local_Weekday_1_2310-VMTM_1111100,19775756,"Chandler PNR",1,,1120014,23828
112,Local_Weekday_1_2310-VMTM_1111100,19775757,"Chandler PNR",1,,1120014,23829
72,Local_Weekday_1_2310-VMTM_1111100,19775758,"Thompson Pk+Scotsdle",0,,720065,23327
72,Local_Weekday_1_2310-VMTM_1111100,19775759,"Thompson Pk+Scotsdle",0,,720065,23328
81,Local_Weekday_1_2310-VMTM_1111100,19775760,"Mustang Transit Ctr",0,,810043,23507
72,Local_Weekday_1_2310-VMTM_1111100,19775761,"Thompson Pk+Scotsdle",0,,720065,23329
81,Local_Weekday_1_2310-VMTM_1111100,19775762,"Mustang Transit Ctr",0,,810043,23508
72,Local_Weekday_1_2310-VMTM_1111100,19775763,"Thompson Pk+Scotsdle",0,,720065,23330
72,Local_Weekday_1_2310-VMTM_1111100,19775764,"Thompson Pk+Scotsdle",0,,720065,23331
81,Local_Weekday_1_2310-VMTM_1111100,19775765,"Mustang Transit Ctr",0,,810043,23509
72,Local_Weekday_1_2310-VMTM_1111100,19775766,"Thompson Pk+Scotsdle",0,,720065,23332
81,Local_Weekday_1_2310-VMTM_1111100,19775767,"Mustang Transit Ctr",0,,810043,23510
72,Local_Weekday_1_2310-VMTM_1111100,19775768,"Thompson Pk+Scotsdle",0,,720065,23333
72,Local_Weekday_1_2310-VMTM_1111100,19775769,"Thompson Pk+Scotsdle",0,,720065,23334
81,Local_Weekday_1_2310-VMTM_1111100,19775770,"Mustang Transit Ctr",0,,810043,23511
72,Local_Weekday_1_2310-VMTM_1111100,19775771,"Thompson Pk+Scotsdle",0,,720065,23335
81,Local_Weekday_1_2310-VMTM_1111100,19775772,"Mustang Transit Ctr",0,,810043,23512
72,Local_Weekday_1_2310-VMTM_1111100,19775773,"Thompson Pk+Scotsdle",0,,720065,23336
72,Local_Weekday_1_2310-VMTM_1111100,19775774,"Thompson Pk+Scotsdle",0,,720065,23337
81,Local_Weekday_1_2310-VMTM_1111100,19775775,"Mustang Transit Ctr",0,,810043,23513
72,Local_Weekday_1_2310-VMTM_1111100,19775776,"Thompson Pk+Scotsdle",0,,720065,23338
72,Local_Weekday_1_2310-VMTM_1111100,19775777,"Thompson Pk+Scotsdle",0,,720065,23339
81,Local_Weekday_1_2310-VMTM_1111100,19775778,"Mustang Transit Ctr",0,,810043,23514
72,Local_Weekday_1_2310-VMTM_1111100,19775779,"Thompson Pk+Scotsdle",0,,720065,23340
81,Local_Weekday_1_2310-VMTM_1111100,19775780,"Mustang Transit Ctr",0,,810043,23515
72,Local_Weekday_1_2310-VMTM_1111100,19775781,"Thompson Pk+Scotsdle",0,,720065,23341
72,Local_Weekday_1_2310-VMTM_1111100,19775782,"Thompson Pk+Scotsdle",0,,720065,23342
81,Local_Weekday_1_2310-VMTM_1111100,19775783,"Mustang Transit Ctr",0,,810043,23516
72,Local_Weekday_1_2310-VMTM_1111100,19775784,"Thompson Pk+Scotsdle",0,,720065,23343
81,Local_Weekday_1_2310-VMTM_1111100,19775785,"Mustang Transit Ctr",0,,810043,23517
72,Local_Weekday_1_2310-VMTM_1111100,19775786,"Thompson Pk+Scotsdle",0,,720065,23344
72,Local_Weekday_1_2310-VMTM_1111100,19775787,"Thompson Pk+Scotsdle",0,,720065,23345
81,Local_Weekday_1_2310-VMTM_1111100,19775788,"Mustang Transit Ctr",0,,810043,23518
72,Local_Weekday_1_2310-VMTM_1111100,19775789,"Thompson Pk+Scotsdle",0,,720065,23346
81,Local_Weekday_1_2310-VMTM_1111100,19775790,"Mustang Transit Ctr",0,,810043,23519
72,Local_Weekday_1_2310-VMTM_1111100,19775791,"Thompson Pk+Scotsdle",0,,720065,23347
72,Local_Weekday_1_2310-VMTM_1111100,19775792,"Thompson Pk+Scotsdle",0,,720065,23348
81,Local_Weekday_1_2310-VMTM_1111100,19775793,"Mustang Transit Ctr",0,,810043,23520
72,Local_Weekday_1_2310-VMTM_1111100,19775794,"Thompson Pk+Scotsdle",0,,720065,23349
81,Local_Weekday_1_2310-VMTM_1111100,19775795,"Mustang Transit Ctr",0,,810043,23521
72,Local_Weekday_1_2310-VMTM_1111100,19775796,"Thompson Pk+Scotsdle",0,,720065,23350
72,Local_Weekday_1_2310-VMTM_1111100,19775797,"Thompson Pk+Scotsdle",0,,720065,23351
81,Local_Weekday_1_2310-VMTM_1111100,19775798,"Mustang Transit Ctr",0,,810043,23522
72,Local_Weekday_1_2310-VMTM_1111100,19775799,"Thompson Pk+Scotsdle",0,,720065,23352
81,Local_Weekday_1_2310-VMTM_1111100,19775800,"Mustang Transit Ctr",0,,810043,23523
72,Local_Weekday_1_2310-VMTM_1111100,19775801,"Thompson Pk+Scotsdle",0,,720065,23353
72,Local_Weekday_1_2310-VMTM_1111100,19775802,"Thompson Pk+Scotsdle",0,,720065,23354
81,Local_Weekday_1_2310-VMTM_1111100,19775803,"Mustang Transit Ctr",0,,810043,23524
72,Local_Weekday_1_2310-VMTM_1111100,19775804,"Thompson Pk+Scotsdle",0,,720065,23355
81,Local_Weekday_1_2310-VMTM_1111100,19775805,"Mustang Transit Ctr",0,,810043,23525
72,Local_Weekday_1_2310-VMTM_1111100,19775806,"Thompson Pk+Scotsdle",0,,720065,23356
72,Local_Weekday_1_2310-VMTM_1111100,19775807,"Thompson Pk+Scotsdle",0,,720065,23357
81,Local_Weekday_1_2310-VMTM_1111100,19775808,"Mustang Transit Ctr",0,,810043,23526
72,Local_Weekday_1_2310-VMTM_1111100,19775809,"Thompson Pk+Scotsdle",0,,720065,23358
81,Local_Weekday_1_2310-VMTM_1111100,19775810,"Mustang Transit Ctr",0,,810043,23527
72,Local_Weekday_1_2310-VMTM_1111100,19775811,"Thompson Pk+Scotsdle",0,,720065,23359
81,Local_Weekday_1_2310-VMTM_1111100,19775812,"Mustang Transit Ctr",0,,810043,23528
72,Local_Weekday_1_2310-VMTM_1111100,19775813,"Thompson Pk+Scotsdle",0,,720065,23360
72,Local_Weekday_1_2310-VMTM_1111100,19775814,"Thompson Pk+Scotsdle",0,,720065,23361
81,Local_Weekday_1_2310-VMTM_1111100,19775815,"Mustang Transit Ctr",0,,810043,23529
72,Local_Weekday_1_2310-VMTM_1111100,19775816,"Thompson Pk+Scotsdle",0,,720065,23362
81,Local_Weekday_1_2310-VMTM_1111100,19775817,"Mustang Transit Ctr",0,,810043,23530
72,Local_Weekday_1_2310-VMTM_1111100,19775818,"Thompson Pk+Scotsdle",0,,720065,23363
72,Local_Weekday_1_2310-VMTM_1111100,19775819,"Thompson Pk+Scotsdle",0,,720065,23364
81,Local_Weekday_1_2310-VMTM_1111100,19775820,"Mustang Transit Ctr",0,,810043,23531
72,Local_Weekday_1_2310-VMTM_1111100,19775821,"Thompson Pk+Scotsdle",0,,720065,23365
81,Local_Weekday_1_2310-VMTM_1111100,19775822,"Mustang Transit Ctr",0,,810043,23532
72,Local_Weekday_1_2310-VMTM_1111100,19775823,"Thompson Pk+Scotsdle",0,,720065,23366
81,Local_Weekday_1_2310-VMTM_1111100,19775824,"Mustang Transit Ctr",0,,810043,23533
72,Local_Weekday_1_2310-VMTM_1111100,19775825,"Thompson Pk+Scotsdle",0,,720065,23367
81,Local_Weekday_1_2310-VMTM_1111100,19775826,"Mustang Transit Ctr",0,,810043,23534
72,Local_Weekday_1_2310-VMTM_1111100,19775827,"Thompson Pk+Scotsdle",0,,720065,23368
81,Local_Weekday_1_2310-VMTM_1111100,19775828,"Mustang Transit Ctr",0,,810043,23535
72,Local_Weekday_1_2310-VMTM_1111100,19775829,"Thompson Pk+Scotsdle",0,,720065,23369
81,Local_Weekday_1_2310-VMTM_1111100,19775830,"Mustang Transit Ctr",0,,810043,23536
72,Local_Weekday_1_2310-VMTM_1111100,19775831,"Thompson Pk+Scotsdle",0,,720065,23370
72,Local_Weekday_1_2310-VMTM_1111100,19775832,"Thompson Pk+Scotsdle",0,,720065,23371
72,Local_Weekday_1_2310-VMTM_1111100,19775833,"Thompson Pk+Scotsdle",0,,720065,23372
72,Local_Weekday_1_2310-VMTM_1111100,19775834,"Thompson Pk+Scotsdle",0,,720065,23373
72,Local_Weekday_1_2310-VMTM_1111100,19775835,"Terrace+Rural",0,,720066,23374
156,Local_Weekday_1_2310-VMTM_1111100,19775836,"48th St+Chandler",1,,1560034,25200
156,Local_Weekday_1_2310-VMTM_1111100,19775837,"48th St+Chandler",1,,1560034,25201
156,Local_Weekday_1_2310-VMTM_1111100,19775838,"48th St+Chandler",1,,1560034,25202
156,Local_Weekday_1_2310-VMTM_1111100,19775839,"48th St+Chandler",1,,1560034,25203
156,Local_Weekday_1_2310-VMTM_1111100,19775840,"48th St+Chandler",1,,1560034,25204
156,Local_Weekday_1_2310-VMTM_1111100,19775841,"48th St+Chandler",1,,1560034,25205
156,Local_Weekday_1_2310-VMTM_1111100,19775842,"48th St+Chandler",1,,1560034,25206
156,Local_Weekday_1_2310-VMTM_1111100,19775843,"48th St+Chandler",1,,1560034,25207
156,Local_Weekday_1_2310-VMTM_1111100,19775844,"48th St+Chandler",1,,1560034,25208
156,Local_Weekday_1_2310-VMTM_1111100,19775845,"48th St+Chandler",1,,1560034,25209
156,Local_Weekday_1_2310-VMTM_1111100,19775846,"48th St+Chandler",1,,1560034,25210
156,Local_Weekday_1_2310-VMTM_1111100,19775847,"48th St+Chandler",1,,1560034,25211
156,Local_Weekday_1_2310-VMTM_1111100,19775848,"48th St+Chandler",1,,1560034,25212
