route_key,mode,o_zone_id,d_zone_id,volume,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,google_maps_http_link,WKT_geometry
26_2_transit,transit,26,2,26,11.0654,17.8042,9.42024,15.1572,1.17464,24.8583,27.0551,"https://www.google.com/maps/dir/37.828814,-122.267163/37.765176,-122.419755/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
26_4_transit,transit,26,4,13,11.9494,19.2265,9.80602,15.7779,1.21857,26.8593,29.0569,"https://www.google.com/maps/dir/37.828814,-122.267163/37.752422,-122.418518/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
26_11_transit,transit,26,11,49,10.028,16.1351,8.7055,14.0071,1.15192,22.8573,25.0527,"https://www.google.com/maps/dir/37.828814,-122.267163/37.779450,-122.413879/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
26_16_transit,transit,26,16,11,2.88144,4.63624,2.85423,4.59246,1.00953,6.85209,6.85222,"https://www.google.com/maps/dir/37.828814,-122.267163/37.870117,-122.268078/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.268078 37.870117)"
26_19_transit,transit,26,19,77,8.72739,14.0424,7.51592,12.0931,1.16119,17.8543,19.9696,"https://www.google.com/maps/dir/37.828814,-122.267163/37.792789,-122.397080/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
26_29_transit,transit,26,29,50,9.07831,14.607,7.83434,12.6055,1.15878,18.8553,21.0196,"https://www.google.com/maps/dir/37.828814,-122.267163/37.789213,-122.401642/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
26_38_transit,transit,26,38,38,9.52341,15.3232,8.24076,13.2594,1.15565,20.8563,23.0433,"https://www.google.com/maps/dir/37.828814,-122.267163/37.784645,-122.407387/","LINESTRING(-122.267163 37.828814,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
27_11_transit,transit,27,11,19,15.0656,24.2406,12.4731,20.0692,1.20785,32.8608,33.0401,"https://www.google.com/maps/dir/37.600199,-122.386840/37.779450,-122.413879/","LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.413879 37.779450)"
27_15_transit,transit,27,15,12,8.89675,14.3149,8.59906,13.8359,1.03462,18.856,18.8582,"https://www.google.com/maps/dir/37.600199,-122.386840/37.706304,-122.468994/","LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.468994 37.706304)"
27_19_transit,transit,27,19,25,16.3663,26.3333,13.3186,21.4296,1.22883,37.8638,38.2136,"https://www.google.com/maps/dir/37.600199,-122.386840/37.792789,-122.397080/","LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.397080 37.792789)"
27_29_transit,transit,27,29,24,16.0153,25.7687,13.0848,21.0534,1.22397,35.8628,36.197,"https://www.google.com/maps/dir/37.600199,-122.386840/37.789213,-122.401642/","LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.416484 37.637620,-122.444354 37.664337,-122.466267 37.684542,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.401642 37.789213)"
27_43_transit,transit,27,43,15,1.14567,1.84339,1.12781,1.81465,1.01584,5.85215,5.85275,"https://www.google.com/maps/dir/37.600199,-122.386840/37.616023,-122.391895/","LINESTRING(-122.386840 37.600199,-122.386940 37.600099,-122.391995 37.615923,-122.391895 37.616023)"
28_19_transit,transit,28,19,22,41.6562,67.0248,38.3171,61.6522,1.08714,60.8632,64.1059,"https://www.google.com/maps/dir/37.409836,-121.890803/37.792789,-122.397080/","LINESTRING(-121.890803 37.409836,-121.890903 37.409736,-121.939458 37.502207,-121.976705 37.557413,-122.017330 37.590665,-122.057258 37.634263,-122.087041 37.669631,-122.126531 37.696838,-122.160813 37.721706,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
29_1_transit,transit,29,1,21,7.28785,11.7262,7.16861,11.5343,1.01663,12.8533,12.8575,"https://www.google.com/maps/dir/37.789213,-122.401642/37.803471,-122.271589/","LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.271589 37.803471)"
29_3_transit,transit,29,3,15,7.64152,12.2952,7.37282,11.8629,1.03644,14.8543,14.8546,"https://www.google.com/maps/dir/37.789213,-122.401642/37.808060,-122.268722/","LINESTRING(-122.401642 37.789213,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
30_11_transit,transit,30,11,28,13.776,22.1656,9.66078,15.5442,1.42597,30.8602,47.8505,"https://www.google.com/maps/dir/37.874032,-122.283508/37.779450,-122.413879/","LINESTRING(-122.283508 37.874032,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
30_19_transit,transit,30,19,38,12.4754,20.0729,8.3619,13.4543,1.49193,25.8572,42.4269,"https://www.google.com/maps/dir/37.874032,-122.283508/37.792789,-122.397080/","LINESTRING(-122.283508 37.874032,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
30_29_transit,transit,30,29,31,12.8263,20.6375,8.71241,14.0183,1.47219,26.8582,43.669,"https://www.google.com/maps/dir/37.874032,-122.283508/37.789213,-122.401642/","LINESTRING(-122.283508 37.874032,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
30_38_transit,transit,30,38,20,13.2714,21.3537,9.15689,14.7334,1.44934,28.8592,45.8023,"https://www.google.com/maps/dir/37.874032,-122.283508/37.784645,-122.407387/","LINESTRING(-122.283508 37.874032,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
31_3_transit,transit,31,3,14,21.0431,33.8584,18.9567,30.5013,1.11006,33.8578,35.0235,"https://www.google.com/maps/dir/38.003407,-122.024561/37.808060,-122.268722/","LINESTRING(-122.024561 38.003407,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
31_11_transit,transit,31,11,19,29.6167,47.6533,26.2697,42.2679,1.12741,51.8639,54.9551,"https://www.google.com/maps/dir/38.003407,-122.024561/37.779450,-122.413879/","LINESTRING(-122.024561 38.003407,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
31_19_transit,transit,31,19,26,28.3161,45.5606,24.9859,40.2023,1.13328,46.8609,49.8826,"https://www.google.com/maps/dir/38.003407,-122.024561/37.792789,-122.397080/","LINESTRING(-122.024561 38.003407,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
31_29_transit,transit,31,29,20,28.667,46.1252,25.3325,40.7599,1.13163,47.8619,50.9287,"https://www.google.com/maps/dir/38.003407,-122.024561/37.789213,-122.401642/","LINESTRING(-122.024561 38.003407,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
31_38_transit,transit,31,38,17,29.1121,46.8414,25.7717,41.4667,1.12962,49.8629,52.9477,"https://www.google.com/maps/dir/38.003407,-122.024561/37.784645,-122.407387/","LINESTRING(-122.024561 38.003407,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
33_11_transit,transit,33,11,19,15.7925,25.4102,14.3043,23.0156,1.10404,30.8592,33.4606,"https://www.google.com/maps/dir/37.878503,-122.183717/37.779450,-122.413879/","LINESTRING(-122.183717 37.878503,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
33_19_transit,transit,33,19,87,14.4919,23.3175,13.0626,21.0177,1.10942,25.8561,28.3774,"https://www.google.com/maps/dir/37.878503,-122.183717/37.792789,-122.397080/","LINESTRING(-122.183717 37.878503,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
33_29_transit,transit,33,29,57,14.8428,23.8821,13.3972,21.5561,1.10791,26.8572,29.4274,"https://www.google.com/maps/dir/37.878503,-122.183717/37.789213,-122.401642/","LINESTRING(-122.183717 37.878503,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
34_11_transit,transit,34,11,15,37.1305,59.743,32.9854,53.0736,1.12566,67.8659,71.1023,"https://www.google.com/maps/dir/38.016873,-121.889011/37.779450,-122.413879/","LINESTRING(-121.889011 38.016873,-121.889111 38.016773,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
34_14_transit,transit,34,14,15,9.59438,15.4374,8.18991,13.1776,1.17149,19.8524,20.0531,"https://www.google.com/maps/dir/38.016873,-121.889011/37.973773,-122.029126/","LINESTRING(-121.889011 38.016873,-121.889111 38.016773,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.029126 37.973773)"
34_29_transit,transit,34,29,13,36.1808,58.2149,32.0705,51.6015,1.12816,63.8639,67.0691,"https://www.google.com/maps/dir/38.016873,-121.889011/37.789213,-122.401642/","LINESTRING(-121.889011 38.016873,-121.889111 38.016773,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
34_38_transit,transit,34,38,15,36.6259,58.9311,32.4993,52.2913,1.12698,65.8649,69.0929,"https://www.google.com/maps/dir/38.016873,-121.889011/37.784645,-122.407387/","LINESTRING(-121.889011 38.016873,-121.889111 38.016773,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
35_1_transit,transit,35,1,20,15.8766,25.5455,14.5895,23.4744,1.08823,26.857,28.0718,"https://www.google.com/maps/dir/37.928463,-122.056015/37.803471,-122.271589/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
35_3_transit,transit,35,3,39,15.5229,24.9764,14.2764,22.9707,1.08732,25.856,26.9835,"https://www.google.com/maps/dir/37.928463,-122.056015/37.808060,-122.268722/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
35_11_transit,transit,35,11,47,24.0965,38.7713,22.0718,35.5135,1.09173,43.8621,46.9151,"https://www.google.com/maps/dir/37.928463,-122.056015/37.779450,-122.413879/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
35_19_transit,transit,35,19,111,22.7959,36.6786,20.8333,33.5209,1.0942,38.859,41.8426,"https://www.google.com/maps/dir/37.928463,-122.056015/37.792789,-122.397080/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
35_29_transit,transit,35,29,110,23.1468,37.2433,21.1675,34.0584,1.09351,39.86,42.8887,"https://www.google.com/maps/dir/37.928463,-122.056015/37.789213,-122.401642/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
35_38_transit,transit,35,38,29,23.5919,37.9594,21.591,34.74,1.09267,41.8611,44.9077,"https://www.google.com/maps/dir/37.928463,-122.056015/37.784645,-122.407387/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
35_43_transit,transit,35,43,16,38.0165,61.1686,28.3292,45.5816,1.34196,72.8714,75.9262,"https://www.google.com/maps/dir/37.928463,-122.056015/37.616023,-122.391895/","LINESTRING(-122.056015 37.928463,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
36_1_transit,transit,36,1,20,25.8998,41.6727,23.2396,37.3925,1.11447,40.8598,42.1168,"https://www.google.com/maps/dir/38.018950,-121.944248/37.803471,-122.271589/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
36_2_transit,transit,36,2,18,35.1571,56.5677,31.3002,50.3621,1.12322,59.8659,62.962,"https://www.google.com/maps/dir/38.018950,-121.944248/37.765176,-122.419755/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
36_3_transit,transit,36,3,21,25.5461,41.1037,22.9165,36.8726,1.11475,39.8588,41.0285,"https://www.google.com/maps/dir/38.018950,-121.944248/37.808060,-122.268722/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
36_4_transit,transit,36,4,21,36.0411,57.9901,31.7491,51.0843,1.13518,61.8669,64.9634,"https://www.google.com/maps/dir/38.018950,-121.944248/37.752422,-122.418518/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
36_11_transit,transit,36,11,53,34.1197,54.8986,30.4869,49.0535,1.11916,57.8649,60.9601,"https://www.google.com/maps/dir/38.018950,-121.944248/37.779450,-122.413879/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
36_14_transit,transit,36,14,15,6.58359,10.593,5.57696,8.97333,1.1805,9.85144,10.004,"https://www.google.com/maps/dir/38.018950,-121.944248/37.973773,-122.029126/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.029126 37.973773)"
36_19_transit,transit,36,19,82,32.8191,52.8059,29.2168,47.0099,1.12329,52.8618,55.8876,"https://www.google.com/maps/dir/38.018950,-121.944248/37.792789,-122.397080/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
36_26_transit,transit,36,26,26,24.1093,38.7919,21.9624,35.3374,1.09776,35.8578,36.7292,"https://www.google.com/maps/dir/38.018950,-121.944248/37.828814,-122.267163/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.267163 37.828814)"
36_29_transit,transit,36,29,65,33.17,53.3706,29.5597,47.5616,1.12213,53.8628,56.9337,"https://www.google.com/maps/dir/38.018950,-121.944248/37.789213,-122.401642/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
36_38_transit,transit,36,38,58,33.6151,54.0867,29.9943,48.2608,1.12072,55.8639,58.9527,"https://www.google.com/maps/dir/38.018950,-121.944248/37.784645,-122.407387/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
36_48_transit,transit,36,48,20,11.7243,18.8644,10.3004,16.5734,1.13823,17.8536,18.1781,"https://www.google.com/maps/dir/38.018950,-121.944248/37.905812,-122.067379/","LINESTRING(-121.944248 38.018950,-121.944348 38.018850,-122.024661 38.003307,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.067379 37.905812)"
37_1_transit,transit,37,1,12,7.70341,12.3948,7.01159,11.2816,1.09867,17.8561,27.1972,"https://www.google.com/maps/dir/37.902633,-122.298895/37.803471,-122.271589/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
37_3_transit,transit,37,3,12,7.34974,11.8257,6.73857,10.8424,1.0907,15.8551,23.7083,"https://www.google.com/maps/dir/37.902633,-122.298895/37.808060,-122.268722/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
37_11_transit,transit,37,11,32,15.9233,25.6207,10.5738,17.0132,1.50593,34.8611,52.47,"https://www.google.com/maps/dir/37.902633,-122.298895/37.779450,-122.413879/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
37_16_transit,transit,37,16,28,3.04911,4.90603,2.80562,4.51425,1.08679,6.85192,6.92298,"https://www.google.com/maps/dir/37.902633,-122.298895/37.870117,-122.268078/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.268078 37.870117)"
37_19_transit,transit,37,19,39,14.6227,23.528,9.2897,14.9471,1.57408,29.8581,47.0464,"https://www.google.com/maps/dir/37.902633,-122.298895/37.792789,-122.397080/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
37_26_transit,transit,37,26,11,5.91295,9.51394,5.38615,8.66631,1.09781,11.854,11.9438,"https://www.google.com/maps/dir/37.902633,-122.298895/37.828814,-122.267163/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.267163 37.828814)"
37_29_transit,transit,37,29,38,14.9736,24.0926,9.63536,15.5033,1.55403,30.8591,48.2885,"https://www.google.com/maps/dir/37.902633,-122.298895/37.789213,-122.401642/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
37_38_transit,transit,37,38,21,15.4187,24.8088,10.0748,16.2103,1.53043,32.8601,50.4218,"https://www.google.com/maps/dir/37.902633,-122.298895/37.784645,-122.407387/","LINESTRING(-122.298895 37.902633,-122.298995 37.902533,-122.283608 37.873932,-122.268178 37.870017,-122.269850 37.852969,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
38_1_transit,transit,38,1,21,7.73295,12.4423,7.52773,12.1121,1.02726,14.8543,14.9596,"https://www.google.com/maps/dir/37.784645,-122.407387/37.803471,-122.271589/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.271589 37.803471)"
38_2_transit,transit,38,2,11,1.55958,2.50937,1.50525,2.42195,1.03609,4.85242,4.86218,"https://www.google.com/maps/dir/37.784645,-122.407387/37.765176,-122.419755/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
38_3_transit,transit,38,3,15,8.08661,13.0114,7.74173,12.4564,1.04455,15.8553,15.9621,"https://www.google.com/maps/dir/37.784645,-122.407387/37.808060,-122.268722/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
38_7_transit,transit,38,7,23,5.10364,8.21175,4.86667,7.83048,1.04869,11.8555,11.8667,"https://www.google.com/maps/dir/37.784645,-122.407387/37.721758,-122.447510/","LINESTRING(-122.407387 37.784645,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.447510 37.721758)"
